TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds,,,,,,,,,,,
674456,20-02-2024,U0362320,arunachal_pradesh,phonepe,110,Success,333,P2P,App,Android,0.49,Settled,0,0,,,,,,,,,,,
674457,28-02-2024,U0492881,uttarakhand,supermoney,83,Success,660,P2M,App,Android,0.52,Settled,0,0,,,,,,,,,,,
674458,20-02-2024,U0003902,goa,amazon_pay,211,Success,817,Bill,Web,Android,0.44,Settled,0,0,,,,,,,,,,,
674459,12-02-2024,U0089188,telangana,google_pay,523,Success,147,P2P,App,Android,1.62,Settled,0,0,,,,,,,,,,,
674460,10-02-2024,U0177726,nagaland,paytm,913,Success,902,P2M,App,Android,2.28,Settled,0,0,,,,,,,,,,,
674461,06-02-2024,U0142142,kerala,amazon_pay,424,Success,947,P2M,Web,Android,1.45,Settled,0,0,,,,,,,,,,,
674462,20-02-2024,U0180718,manipur,google_pay,353,Success,745,P2M,App,Other,0.72,Settled,0,0,,,,,,,,,,,
674463,19-02-2024,U0332763,jharkhand,phonepe,225,Success,326,P2M,App,Android,0.38,Settled,0,0,,,,,,,,,,,
674464,25-02-2024,U0413140,nagaland,paytm,260,Success,633,Bill,App,iOS,0.43,Settled,0,0,,,,,,,,,,,
674465,29-02-2024,U0185299,west_bengal,paytm,461,Success,559,P2P,App,iOS,0.24,Settled,0,0,,,,,,,,,,,
674466,28-02-2024,U0476894,uttarakhand,google_pay,126,Success,550,P2P,App,Android,1.52,Settled,0,0,,,,,,,,,,,
674467,23-02-2024,U0398019,jharkhand,phonepe,331,Success,706,P2P,App,Android,2.18,Settled,0,0,,,,,,,,,,,
674468,07-02-2024,U0308672,odisha,paytm,215,Success,496,P2M,App,iOS,4.96,Settled,0,0,,,,,,,,,,,
674469,27-02-2024,U0383732,manipur,paytm,430,Success,935,P2P,App,Android,3.5,Settled,0,0,,,,,,,,,,,
674470,09-02-2024,U0152048,chandigarh,amazon_pay,308,Success,673,P2P,App,Android,0.86,Settled,0,0,,,,,,,,,,,
674471,19-02-2024,U0211086,goa,paytm,158,Success,682,P2P,App,iOS,2.58,Settled,0,0,,,,,,,,,,,
674472,10-02-2024,U0059528,tamil_nadu,amazon_pay,305,Success,704,P2M,App,Android,1.95,Settled,0,0,,,,,,,,,,,
674473,01-02-2024,U0303938,delhi,phonepe,268,Success,634,P2P,App,Android,1.67,Settled,0,0,,,,,,,,,,,
674474,29-02-2024,U0447846,rajasthan,google_pay,139,Success,731,Recharge,App,Android,0.84,Settled,0,0,,,,,,,,,,,
674475,16-02-2024,U0369443,maharashtra,paytm,615,Success,833,P2P,App,Android,3.36,Settled,0,0,,,,,,,,,,,
674476,19-02-2024,U0063541,gujarat,paytm,528,Success,511,Recharge,App,Android,0.95,Settled,0,0,,,,,,,,,,,
674477,13-02-2024,U0293040,mizoram,amazon_pay,250,Success,156,Bill,App,Android,0.35,Settled,0,0,,,,,,,,,,,
674478,25-02-2024,U0207871,meghalaya,phonepe,430,Success,411,P2M,App,Android,1.07,Settled,0,0,,,,,,,,,,,
674479,16-02-2024,U0495876,meghalaya,paytm,1091,Success,902,P2M,App,Android,0.61,Settled,0,0,,,,,,,,,,,
674480,15-02-2024,U0408997,madhya_pradesh,amazon_pay,613,Success,605,Recharge,App,Android,0.19,Settled,0,0,,,,,,,,,,,
674481,09-02-2024,U0387627,sikkim,google_pay,120,Success,956,P2P,App,Android,0.16,Settled,0,0,,,,,,,,,,,
674482,16-02-2024,U0255375,delhi,amazon_pay,144,Success,468,P2M,App,Android,6.08,Settled,0,0,,,,,,,,,,,
674483,22-02-2024,U0306142,kerala,supermoney,982,Success,888,P2M,App,iOS,0.63,Settled,0,0,,,,,,,,,,,
674484,12-02-2024,U0006417,goa,phonepe,556,Success,961,P2P,App,Android,0.93,Settled,0,0,,,,,,,,,,,
674485,09-02-2024,U0344686,punjab,google_pay,56,Success,514,Recharge,App,Android,3.49,Settled,0,0,,,,,,,,,,,
674486,07-02-2024,U0286305,jammu_kashmir,google_pay,200,Success,542,Recharge,App,Android,1.7,Settled,0,0,,,,,,,,,,,
674487,23-02-2024,U0054358,sikkim,google_pay,1192,Success,845,P2M,App,Android,1.54,Settled,0,0,,,,,,,,,,,
674488,07-02-2024,U0177821,bihar,phonepe,289,Success,956,Bill,Web,Android,1.3,Settled,0,0,,,,,,,,,,,
674489,09-02-2024,U0405907,jharkhand,bhim,1422,Success,333,P2P,App,Android,0.19,Settled,0,0,,,,,,,,,,,
674490,12-02-2024,U0118423,sikkim,phonepe,35,Success,472,Bill,App,iOS,1.21,Settled,0,0,,,,,,,,,,,
674491,01-02-2024,U0499582,bihar,phonepe,846,Success,276,P2P,App,Android,0.74,Settled,0,0,,,,,,,,,,,
674492,04-02-2024,U0455938,west_bengal,phonepe,354,Success,212,Recharge,App,iOS,0.63,Settled,0,0,,,,,,,,,,,
674493,13-02-2024,U0339558,odisha,bhim,376,Success,176,Bill,App,Android,4.89,Settled,0,0,,,,,,,,,,,
674494,14-02-2024,U0246245,kerala,amazon_pay,6321,Success,538,Bill,App,iOS,0.67,Settled,0,0,,,,,,,,,,,
674495,24-02-2024,U0149544,west_bengal,google_pay,2995,Success,674,Bill,Web,Android,0.13,Settled,0,0,,,,,,,,,,,
674496,26-02-2024,U0267252,madhya_pradesh,google_pay,530,Success,358,P2M,App,Android,1.33,Settled,0,0,,,,,,,,,,,
674497,27-02-2024,U0012545,kerala,phonepe,1808,Success,651,Recharge,App,Android,2.17,Settled,0,0,,,,,,,,,,,
674498,22-02-2024,U0047482,odisha,amazon_pay,1056,Success,604,P2M,App,Android,1.72,Settled,0,0,,,,,,,,,,,
674499,09-02-2024,U0157347,karnataka,paytm,651,Success,818,Bill,Web,Android,0.97,Settled,0,0,,,,,,,,,,,
674500,14-02-2024,U0329088,uttar_pradesh,phonepe,797,Success,624,P2P,App,Android,0.16,Settled,0,0,,,,,,,,,,,
674501,13-02-2024,U0126152,uttarakhand,google_pay,454,Success,791,P2M,App,Android,1.06,Settled,0,0,,,,,,,,,,,
674502,22-02-2024,U0004084,andhra_pradesh,phonepe,305,Success,453,P2M,App,Android,0.38,Settled,0,0,,,,,,,,,,,
674503,26-02-2024,U0233329,manipur,google_pay,310,Success,961,Bill,App,Android,0.1,Settled,0,0,,,,,,,,,,,
674504,04-02-2024,U0399107,telangana,phonepe,466,Success,180,P2M,Web,Android,0.44,Settled,0,0,,,,,,,,,,,
674505,07-02-2024,U0492674,tamil_nadu,bhim,252,Success,703,Bill,Web,iOS,1.98,Settled,0,0,,,,,,,,,,,
674506,28-02-2024,U0322205,karnataka,amazon_pay,361,Success,877,P2M,App,Android,1.02,Settled,0,0,,,,,,,,,,,
674507,07-02-2024,U0029292,meghalaya,phonepe,2186,Success,612,P2M,App,iOS,2.08,Settled,0,0,,,,,,,,,,,
674508,04-02-2024,U0188864,nagaland,google_pay,185,Success,490,P2P,App,Android,0.01,Settled,0,0,,,,,,,,,,,
674509,08-02-2024,U0481493,telangana,phonepe,258,Success,968,P2P,App,iOS,0.45,Settled,0,0,,,,,,,,,,,
674510,21-02-2024,U0281648,goa,phonepe,259,Success,220,P2P,App,Android,0.57,Settled,0,0,,,,,,,,,,,
674511,02-02-2024,U0377714,west_bengal,phonepe,116,Success,812,P2M,App,Android,1.09,Settled,0,0,,,,,,,,,,,
674512,22-02-2024,U0215926,haryana,phonepe,228,Success,412,P2M,App,Android,1.43,Settled,0,0,,,,,,,,,,,
674513,20-02-2024,U0075294,uttarakhand,amazon_pay,104,Success,996,Recharge,Web,Android,0.4,Settled,0,0,,,,,,,,,,,
674514,11-02-2024,U0152516,assam,google_pay,84,Success,773,Bill,App,Android,1.07,Settled,0,0,,,,,,,,,,,
674515,28-02-2024,U0036108,madhya_pradesh,google_pay,281,Success,990,Bill,App,Android,1.25,Settled,0,0,,,,,,,,,,,
674516,14-02-2024,U0314969,odisha,google_pay,1033,Success,408,Recharge,App,Other,0.48,Settled,0,0,,,,,,,,,,,
674517,17-02-2024,U0418551,jammu_kashmir,phonepe,1065,Success,382,P2P,Web,Android,2.78,Settled,0,0,,,,,,,,,,,
674518,06-02-2024,U0337239,nagaland,phonepe,5029,Success,515,Recharge,App,Android,0.38,Settled,0,0,,,,,,,,,,,
674519,06-02-2024,U0358561,maharashtra,paytm,201,Success,752,Recharge,App,iOS,0.11,Settled,0,0,,,,,,,,,,,
674520,03-02-2024,U0481062,maharashtra,amazon_pay,1227,Success,134,Bill,Web,Android,0.68,Settled,0,0,,,,,,,,,,,
674521,17-02-2024,U0259169,uttar_pradesh,google_pay,1022,Success,295,P2P,App,Android,3.92,Settled,0,0,,,,,,,,,,,
674522,23-02-2024,U0139737,punjab,paytm,113,Success,301,Bill,App,Android,0.13,Settled,0,0,,,,,,,,,,,
674523,13-02-2024,U0309890,rajasthan,google_pay,876,Success,738,Recharge,App,Android,3.3,Settled,0,0,,,,,,,,,,,
674524,29-02-2024,U0335180,maharashtra,amazon_pay,929,Success,662,P2P,App,Android,2.83,Settled,0,0,,,,,,,,,,,
674525,02-02-2024,U0415994,mizoram,google_pay,224,Success,687,Recharge,App,Android,1.8,Settled,0,0,,,,,,,,,,,
674526,05-02-2024,U0024274,tamil_nadu,google_pay,66,Success,592,P2P,Web,Android,1.64,Settled,0,0,,,,,,,,,,,
674527,18-02-2024,U0367677,telangana,phonepe,223,Success,600,P2M,App,Android,0.09,Settled,0,0,,,,,,,,,,,
674528,21-02-2024,U0328651,mizoram,paytm,383,Success,617,P2M,App,Other,1.48,Settled,0,0,,,,,,,,,,,
674529,26-02-2024,U0379083,telangana,google_pay,186,Success,378,Bill,App,iOS,1.04,Settled,0,0,,,,,,,,,,,
674530,24-02-2024,U0028265,assam,google_pay,410,Success,282,P2P,App,Android,1.98,Settled,0,0,,,,,,,,,,,
674531,21-02-2024,U0460642,sikkim,google_pay,1099,Success,606,P2M,App,iOS,5.91,Settled,0,0,,,,,,,,,,,
674532,04-02-2024,U0425463,karnataka,bhim,1112,Success,869,P2M,App,iOS,0.54,Settled,0,0,,,,,,,,,,,
674533,24-02-2024,U0329995,gujarat,amazon_pay,160,Success,346,P2P,App,Android,1.97,Settled,0,0,,,,,,,,,,,
674534,14-02-2024,U0246161,telangana,phonepe,227,Pending,581,P2P,App,Android,,Pending,1,1,,,,,,,,,,,
674535,26-02-2024,U0480321,andhra_pradesh,phonepe,948,Success,342,P2P,Web,Android,0.86,Settled,0,0,,,,,,,,,,,
674536,20-02-2024,U0084926,mizoram,phonepe,287,Pending,136,P2M,App,Android,,Pending,1,1,,,,,,,,,,,
674537,02-02-2024,U0160540,madhya_pradesh,paytm,255,Success,853,Bill,App,Android,1.71,Settled,0,0,,,,,,,,,,,
674538,02-02-2024,U0471999,gujarat,google_pay,132,Failed,273,Bill,App,Android,,Pending,0,1,,,,,,,,,,,
674539,03-02-2024,U0307164,haryana,paytm,268,Success,360,P2P,Web,Android,5.44,Settled,0,0,,,,,,,,,,,
674540,20-02-2024,U0388798,assam,amazon_pay,84,Success,198,P2P,App,Android,3.77,Settled,0,0,,,,,,,,,,,
674541,03-02-2024,U0400113,odisha,google_pay,174,Success,970,Recharge,App,Android,1.53,Settled,0,0,,,,,,,,,,,
674542,04-02-2024,U0283704,assam,google_pay,1017,Success,645,Recharge,App,Android,2.75,Settled,0,0,,,,,,,,,,,
674543,15-02-2024,U0490072,andhra_pradesh,google_pay,657,Success,870,Recharge,Web,Android,0.2,Settled,0,0,,,,,,,,,,,
674544,08-02-2024,U0027947,uttar_pradesh,bhim,426,Success,141,P2M,App,Android,1.72,Settled,0,0,,,,,,,,,,,
674545,19-02-2024,U0232949,maharashtra,paytm,687,Success,767,P2P,App,Android,1.92,Settled,0,0,,,,,,,,,,,
674546,27-02-2024,U0049966,sikkim,phonepe,445,Failed,133,Bill,App,Android,,Pending,0,1,,,,,,,,,,,
674547,07-02-2024,U0156036,west_bengal,supermoney,798,Success,783,P2P,App,Android,0.36,Settled,0,0,,,,,,,,,,,
674548,15-02-2024,U0316208,punjab,paytm,167,Success,311,Recharge,App,Android,0.52,Settled,0,0,,,,,,,,,,,
674549,11-02-2024,U0179487,bihar,phonepe,594,Success,482,P2P,App,Android,0,Settled,0,0,,,,,,,,,,,
674550,14-02-2024,U0305812,delhi,google_pay,77,Success,987,P2M,App,iOS,0.26,Settled,0,0,,,,,,,,,,,
674551,04-02-2024,U0219365,assam,phonepe,171,Success,772,Bill,Web,Android,0.35,Settled,0,0,,,,,,,,,,,
674552,17-02-2024,U0199050,kerala,google_pay,699,Success,343,P2M,App,Android,0.91,Settled,0,0,,,,,,,,,,,
674553,21-02-2024,U0395822,uttarakhand,supermoney,4384,Success,337,Recharge,Web,Android,0.32,Settled,0,0,,,,,,,,,,,
674554,29-02-2024,U0304823,gujarat,bhim,777,Success,442,P2M,App,Android,1.47,Settled,0,0,,,,,,,,,,,
674555,26-02-2024,U0037001,karnataka,paytm,1560,Success,900,Recharge,App,Android,1.94,Settled,0,0,,,,,,,,,,,
674556,19-02-2024,U0104646,manipur,supermoney,1079,Success,785,Recharge,App,iOS,1.01,Settled,0,0,,,,,,,,,,,
674557,17-02-2024,U0045645,manipur,amazon_pay,771,Success,768,Recharge,App,iOS,0.3,Settled,0,0,,,,,,,,,,,
674558,12-02-2024,U0356942,bihar,phonepe,191,Success,618,P2P,App,Android,2.64,Settled,0,0,,,,,,,,,,,
674559,10-02-2024,U0081801,rajasthan,google_pay,53,Success,460,Recharge,App,iOS,0.29,Settled,0,0,,,,,,,,,,,
674560,29-02-2024,U0097300,west_bengal,amazon_pay,1088,Success,947,Bill,App,Android,2.85,Settled,0,0,,,,,,,,,,,
674561,13-02-2024,U0197822,maharashtra,phonepe,130,Success,783,P2M,App,Android,0.52,Settled,0,0,,,,,,,,,,,
674562,01-02-2024,U0338292,goa,amazon_pay,654,Success,693,Recharge,App,Android,2.18,Settled,0,0,,,,,,,,,,,
674563,17-02-2024,U0394154,assam,google_pay,25,Success,144,P2P,App,iOS,3.14,Settled,0,0,,,,,,,,,,,
674564,05-02-2024,U0311746,assam,paytm,511,Success,369,Bill,App,Android,0.21,Settled,0,0,,,,,,,,,,,
674565,24-02-2024,U0035255,haryana,amazon_pay,249,Success,283,Bill,App,iOS,0.48,Settled,0,0,,,,,,,,,,,
674566,28-02-2024,U0424583,manipur,google_pay,302,Success,822,P2M,App,Android,0.6,Settled,0,0,,,,,,,,,,,
674567,22-02-2024,U0108741,delhi,supermoney,605,Success,547,P2P,Web,Android,0.95,Settled,0,0,,,,,,,,,,,
674568,06-02-2024,U0149188,sikkim,google_pay,399,Success,495,P2M,App,Android,0.49,Settled,0,0,,,,,,,,,,,
674569,05-02-2024,U0477612,delhi,google_pay,932,Success,417,Bill,App,iOS,0.7,Settled,0,0,,,,,,,,,,,
674570,10-02-2024,U0394138,rajasthan,paytm,84,Success,147,P2M,App,Android,1.68,Settled,0,0,,,,,,,,,,,
674571,14-02-2024,U0381482,maharashtra,google_pay,1491,Success,184,Recharge,App,iOS,3.25,Settled,0,0,,,,,,,,,,,
674572,12-02-2024,U0360175,madhya_pradesh,amazon_pay,766,Success,647,Bill,App,iOS,2.3,Settled,0,0,,,,,,,,,,,
674573,12-02-2024,U0156714,andhra_pradesh,supermoney,139,Success,456,P2M,Web,Android,0.64,Settled,0,0,,,,,,,,,,,
674574,12-02-2024,U0003051,manipur,phonepe,1905,Success,933,Bill,App,Android,0.33,Settled,0,0,,,,,,,,,,,
674575,07-02-2024,U0477569,andhra_pradesh,phonepe,973,Success,490,Recharge,Web,iOS,0.36,Settled,0,0,,,,,,,,,,,
674576,18-02-2024,U0343712,sikkim,google_pay,275,Success,107,Recharge,Web,iOS,2.58,Settled,0,0,,,,,,,,,,,
674577,17-02-2024,U0028923,punjab,paytm,9321,Success,725,P2P,App,Android,1.03,Settled,0,0,,,,,,,,,,,
674578,09-02-2024,U0496162,bihar,bhim,336,Success,997,P2P,App,Android,0.41,Settled,0,0,,,,,,,,,,,
674579,06-02-2024,U0492168,uttar_pradesh,phonepe,684,Success,594,Bill,Web,iOS,6.68,Settled,0,0,,,,,,,,,,,
674580,10-02-2024,U0082540,west_bengal,google_pay,113,Success,716,Recharge,App,Android,3.04,Settled,0,0,,,,,,,,,,,
674581,11-02-2024,U0390906,haryana,phonepe,250,Success,923,Recharge,App,iOS,2.34,Settled,0,0,,,,,,,,,,,
674582,05-02-2024,U0321116,assam,phonepe,1547,Success,435,P2P,Web,Android,4.88,Settled,0,0,,,,,,,,,,,
674583,04-02-2024,U0334258,uttarakhand,google_pay,631,Success,168,Bill,App,Android,0.37,Settled,0,0,,,,,,,,,,,
674584,28-02-2024,U0375960,karnataka,paytm,1579,Success,950,Recharge,App,Android,3.87,Settled,0,0,,,,,,,,,,,
674585,17-02-2024,U0288300,tamil_nadu,phonepe,1590,Success,575,Recharge,Web,Android,5.23,Settled,0,0,,,,,,,,,,,
674586,20-02-2024,U0223461,madhya_pradesh,phonepe,1648,Success,641,Recharge,App,Android,0.36,Settled,0,0,,,,,,,,,,,
674587,18-02-2024,U0287498,delhi,phonepe,238,Success,786,Recharge,App,iOS,0.27,Settled,0,0,,,,,,,,,,,
674588,27-02-2024,U0191472,punjab,google_pay,121,Success,810,P2P,App,iOS,1.88,Settled,0,0,,,,,,,,,,,
674589,24-02-2024,U0038137,kerala,phonepe,485,Success,254,Bill,App,iOS,2.35,Settled,0,0,,,,,,,,,,,
674590,05-02-2024,U0427204,karnataka,google_pay,243,Success,785,P2M,App,Android,0.53,Settled,0,0,,,,,,,,,,,
674591,04-02-2024,U0059478,goa,phonepe,891,Success,594,Bill,App,Android,0.36,Settled,0,0,,,,,,,,,,,
674592,08-02-2024,U0042297,chhattisgarh,google_pay,472,Success,451,P2P,Web,iOS,2.55,Settled,0,0,,,,,,,,,,,
674593,23-02-2024,U0474762,bihar,google_pay,264,Success,544,Recharge,App,iOS,0.94,Settled,0,0,,,,,,,,,,,
674594,15-02-2024,U0132967,jharkhand,amazon_pay,635,Success,286,P2M,Web,iOS,0.74,Settled,0,0,,,,,,,,,,,
674595,12-02-2024,U0296763,mizoram,google_pay,303,Success,201,Recharge,App,Android,5.29,Settled,0,0,,,,,,,,,,,
674596,17-02-2024,U0177121,west_bengal,phonepe,146,Success,808,P2M,App,iOS,0.87,Settled,0,0,,,,,,,,,,,
674597,09-02-2024,U0475506,madhya_pradesh,phonepe,254,Success,205,P2P,Web,Android,4.54,Settled,0,0,,,,,,,,,,,
674598,26-02-2024,U0303787,madhya_pradesh,phonepe,276,Success,177,P2P,App,Android,3.37,Settled,0,0,,,,,,,,,,,
674599,23-02-2024,U0138477,karnataka,google_pay,131,Success,388,Recharge,App,Android,1.33,Settled,0,0,,,,,,,,,,,
674600,11-02-2024,U0117162,karnataka,google_pay,436,Success,907,Recharge,App,Android,0.93,Settled,0,0,,,,,,,,,,,
674601,04-02-2024,U0276450,punjab,paytm,971,Success,263,P2M,App,Android,1.5,Settled,0,0,,,,,,,,,,,
674602,13-02-2024,U0174547,maharashtra,phonepe,1996,Success,135,Bill,App,Android,0.97,Settled,0,0,,,,,,,,,,,
674603,17-02-2024,U0062312,karnataka,google_pay,687,Success,652,Recharge,App,Android,2.03,Settled,0,0,,,,,,,,,,,
674604,01-02-2024,U0427387,telangana,google_pay,95,Success,103,Bill,App,Android,1.97,Settled,0,0,,,,,,,,,,,
674605,09-02-2024,U0318703,tamil_nadu,phonepe,502,Success,877,P2M,App,Android,3.16,Settled,0,0,,,,,,,,,,,
674606,24-02-2024,U0475086,assam,phonepe,488,Success,453,P2M,App,iOS,0.46,Settled,0,0,,,,,,,,,,,
674607,20-02-2024,U0435162,karnataka,google_pay,634,Success,584,Recharge,App,iOS,1.11,Settled,0,0,,,,,,,,,,,
674608,06-02-2024,U0153808,uttar_pradesh,phonepe,2045,Success,960,P2P,App,Android,0.12,Settled,0,0,,,,,,,,,,,
674609,05-02-2024,U0363375,west_bengal,google_pay,2286,Success,407,P2M,App,iOS,0.15,Settled,0,0,,,,,,,,,,,
674610,16-02-2024,U0062521,meghalaya,amazon_pay,347,Success,754,Bill,App,Android,0.9,Settled,0,0,,,,,,,,,,,
674611,06-02-2024,U0275349,madhya_pradesh,google_pay,1013,Success,501,P2P,App,Android,2.34,Settled,0,0,,,,,,,,,,,
674612,17-02-2024,U0088291,maharashtra,supermoney,174,Success,675,Recharge,Web,Android,0.17,Settled,0,0,,,,,,,,,,,
674613,14-02-2024,U0171615,andhra_pradesh,phonepe,113,Success,200,Recharge,Web,iOS,3.67,Settled,0,0,,,,,,,,,,,
674614,14-02-2024,U0206588,karnataka,phonepe,1755,Success,922,P2M,App,iOS,2.02,Settled,0,0,,,,,,,,,,,
674615,16-02-2024,U0320250,nagaland,google_pay,1755,Success,815,Bill,App,Android,0.79,Settled,0,0,,,,,,,,,,,
674616,11-02-2024,U0169340,odisha,paytm,148,Success,976,P2P,Web,iOS,2.9,Settled,0,0,,,,,,,,,,,
674617,18-02-2024,U0322173,bihar,phonepe,346,Success,778,P2P,App,iOS,2.82,Settled,0,0,,,,,,,,,,,
674618,24-02-2024,U0447666,karnataka,amazon_pay,150,Success,937,P2M,App,Android,0.41,Settled,0,0,,,,,,,,,,,
674619,21-02-2024,U0038254,chandigarh,phonepe,187,Success,434,P2M,App,Android,1.25,Settled,0,0,,,,,,,,,,,
674620,28-02-2024,U0345683,madhya_pradesh,phonepe,578,Success,847,Bill,App,Android,0.47,Settled,0,0,,,,,,,,,,,
674621,20-02-2024,U0287464,tamil_nadu,bhim,706,Success,709,P2P,App,iOS,0.21,Settled,0,0,,,,,,,,,,,
674622,13-02-2024,U0154710,mizoram,paytm,530,Success,506,P2P,App,Android,0.36,Settled,0,0,,,,,,,,,,,
674623,19-02-2024,U0299978,kerala,amazon_pay,238,Success,274,Recharge,App,iOS,0.56,Settled,0,0,,,,,,,,,,,
674624,12-02-2024,U0297651,telangana,phonepe,125,Success,433,Recharge,App,Android,2.72,Settled,0,0,,,,,,,,,,,
674625,19-02-2024,U0081578,jharkhand,google_pay,347,Success,781,Recharge,App,Android,2.5,Settled,0,0,,,,,,,,,,,
674626,17-02-2024,U0153404,uttar_pradesh,google_pay,177,Success,723,P2M,App,iOS,0,Settled,0,0,,,,,,,,,,,
674627,12-02-2024,U0264879,odisha,amazon_pay,328,Success,721,Recharge,App,iOS,0.54,Settled,0,0,,,,,,,,,,,
674628,29-02-2024,U0100893,tamil_nadu,phonepe,554,Success,433,Recharge,App,Android,0.37,Settled,0,0,,,,,,,,,,,
674629,20-02-2024,U0057515,chandigarh,amazon_pay,304,Success,563,Bill,App,iOS,2.63,Settled,0,0,,,,,,,,,,,
674630,18-02-2024,U0489256,nagaland,phonepe,62,Success,500,Recharge,App,Android,0.07,Settled,0,0,,,,,,,,,,,
674631,29-02-2024,U0459547,madhya_pradesh,paytm,400,Success,937,Bill,App,Android,2.06,Settled,0,0,,,,,,,,,,,
674632,01-02-2024,U0229555,gujarat,phonepe,111,Success,852,P2P,App,Android,2.35,Settled,0,0,,,,,,,,,,,
674633,09-02-2024,U0190024,telangana,phonepe,2276,Success,241,Recharge,App,Android,0.1,Settled,0,0,,,,,,,,,,,
674634,03-02-2024,U0164278,haryana,supermoney,1060,Success,645,P2M,App,Android,0.2,Settled,0,0,,,,,,,,,,,
674635,12-02-2024,U0125445,telangana,google_pay,196,Success,493,P2P,App,Android,0,Settled,0,0,,,,,,,,,,,
674636,01-02-2024,U0054688,tripura,google_pay,406,Success,259,P2P,App,Android,1.47,Settled,0,0,,,,,,,,,,,
674637,15-02-2024,U0481809,jharkhand,phonepe,683,Success,697,Bill,Web,Android,1.16,Settled,0,0,,,,,,,,,,,
674638,15-02-2024,U0397997,maharashtra,google_pay,303,Success,200,P2P,App,Android,0.02,Settled,0,0,,,,,,,,,,,
674639,18-02-2024,U0437888,goa,bhim,3222,Success,987,P2M,App,Android,0.76,Settled,0,0,,,,,,,,,,,
674640,08-02-2024,U0425389,goa,phonepe,181,Success,635,Bill,App,Android,0.75,Settled,0,0,,,,,,,,,,,
674641,23-02-2024,U0126943,nagaland,phonepe,626,Success,209,P2M,App,Android,3.63,Settled,0,0,,,,,,,,,,,
674642,21-02-2024,U0033564,maharashtra,google_pay,290,Success,193,Recharge,App,Android,2.15,Settled,0,0,,,,,,,,,,,
674643,22-02-2024,U0054347,punjab,google_pay,144,Success,304,P2P,App,Android,0.21,Settled,0,0,,,,,,,,,,,
674644,05-02-2024,U0439810,sikkim,phonepe,814,Success,775,Bill,Web,Android,1.13,Settled,0,0,,,,,,,,,,,
674645,19-02-2024,U0360810,uttar_pradesh,amazon_pay,452,Success,242,P2P,App,Android,2.6,Settled,0,0,,,,,,,,,,,
674646,22-02-2024,U0119397,maharashtra,phonepe,186,Success,338,Recharge,Web,Android,0.31,Settled,0,0,,,,,,,,,,,
674647,06-02-2024,U0460020,bihar,supermoney,460,Success,738,P2M,App,iOS,0.34,Settled,0,0,,,,,,,,,,,
674648,02-02-2024,U0484876,nagaland,paytm,1680,Success,961,P2P,App,Android,0.02,Settled,0,0,,,,,,,,,,,
674649,14-02-2024,U0493019,bihar,bhim,149,Success,757,Bill,App,Android,1.05,Settled,0,0,,,,,,,,,,,
674650,16-02-2024,U0240801,karnataka,paytm,966,Success,804,Bill,App,Android,1.73,Settled,0,0,,,,,,,,,,,
674651,04-02-2024,U0075535,punjab,supermoney,4688,Success,225,Recharge,App,Android,2.82,Settled,0,0,,,,,,,,,,,
674652,03-02-2024,U0299807,karnataka,paytm,391,Success,982,Bill,App,Android,1.88,Settled,0,0,,,,,,,,,,,
674653,09-02-2024,U0281370,jharkhand,google_pay,284,Success,250,Recharge,App,Android,1.96,Settled,0,0,,,,,,,,,,,
674654,07-02-2024,U0002798,arunachal_pradesh,paytm,89,Success,252,Bill,Web,iOS,4.54,Settled,0,0,,,,,,,,,,,
674655,14-02-2024,U0371313,maharashtra,paytm,784,Success,223,P2P,App,iOS,0.8,Settled,0,0,,,,,,,,,,,
674656,12-02-2024,U0050642,gujarat,google_pay,578,Success,537,Recharge,App,Android,5.28,Settled,0,0,,,,,,,,,,,
674657,16-02-2024,U0478197,meghalaya,paytm,206,Success,524,P2P,App,Android,0.48,Settled,0,0,,,,,,,,,,,
674658,20-02-2024,U0459680,maharashtra,amazon_pay,87,Success,440,P2P,App,Android,2.13,Settled,0,0,,,,,,,,,,,
674659,24-02-2024,U0358352,gujarat,phonepe,389,Success,503,P2P,App,Android,0.97,Settled,0,0,,,,,,,,,,,
674660,05-02-2024,U0251531,kerala,phonepe,375,Success,914,Bill,Web,Android,0.62,Settled,0,0,,,,,,,,,,,
674661,03-02-2024,U0319255,uttarakhand,amazon_pay,67,Success,906,P2P,App,iOS,0.15,Settled,0,0,,,,,,,,,,,
674662,01-02-2024,U0372763,delhi,phonepe,149,Success,771,P2P,App,Android,0.02,Settled,0,0,,,,,,,,,,,
674663,23-02-2024,U0491002,karnataka,phonepe,89,Success,958,P2M,App,Android,2.04,Settled,0,0,,,,,,,,,,,
674664,07-02-2024,U0019065,assam,google_pay,125,Success,569,P2P,App,iOS,6.66,Settled,0,0,,,,,,,,,,,
674665,23-02-2024,U0115520,kerala,paytm,167,Success,465,P2M,App,Android,1.14,Settled,0,0,,,,,,,,,,,
674666,04-02-2024,U0402181,bihar,google_pay,984,Success,907,P2P,Web,Android,1.6,Settled,0,0,,,,,,,,,,,
674667,27-02-2024,U0234788,meghalaya,supermoney,322,Success,274,P2M,App,iOS,0.66,Settled,0,0,,,,,,,,,,,
